Wave Data provided @ 13:15hrs on 27-08-2023,,,,,,
Site, DateTime, Hsig, Hmax, Tp, Tz, Direction
Tweed Heads Mk4,2023-08-21T02:00:00,0.77,1.14,9.09,5.94,127.04
Tweed Heads Mk4,2023-08-21T02:30:00,0.79,1.21,9.52,6.01,124.05
Tweed Heads Mk4,2023-08-21T03:00:00,0.75,1.35,9.09,5.83,127.31
Tweed Heads Mk4,2023-08-21T03:30:00,0.68,1.07,12.5,5.75,101.2
Tweed Heads Mk4,2023-08-21T04:00:00,0.75,1.32,7.69,5.97,120.1
Tweed Heads Mk4,2023-08-21T04:30:00,0.78,1.26,11.11,5.81,105.33
Tweed Heads Mk4,2023-08-21T05:00:00,0.77,1.29,11.76,5.79,89.68
Tweed Heads Mk4,2023-08-21T05:30:00,0.74,1.43,9.09,5.77,120.01
Tweed Heads Mk4,2023-08-21T06:00:00,0.81,1.29,10,5.87,121.59
Tweed Heads Mk4,2023-08-21T06:30:00,0.87,1.48,10.53,6.1,113.33
Tweed Heads Mk4,2023-08-21T07:00:00,0.87,1.35,10,6.27,121.42
Tweed Heads Mk4,2023-08-21T07:30:00,0.78,1.13,10.53,6.16,111.22
Tweed Heads Mk4,2023-08-21T08:00:00,0.83,1.31,10.53,6.01,109.37
Tweed Heads Mk4,2023-08-21T08:30:00,0.85,1.42,10,6.08,120.1
Tweed Heads Mk4,2023-08-21T09:00:00,0.89,1.4,10.53,6.37,115.44
Tweed Heads Mk4,2023-08-21T09:30:00,0.84,1.29,10.53,6.21,111.31
Tweed Heads Mk4,2023-08-21T10:00:00,0.92,1.5,10,6.33,123.18
Tweed Heads Mk4,2023-08-21T10:30:00,0.86,1.4,9.52,6.26,126.43
Tweed Heads Mk4,2023-08-21T11:00:00,0.86,1.52,10.53,6.23,126.08
Tweed Heads Mk4,2023-08-21T11:30:00,0.82,1.27,10.53,6.2,128.63
Tweed Heads Mk4,2023-08-21T12:00:00,0.83,1.23,8.33,6.32,130.12
Tweed Heads Mk4,2023-08-21T12:30:00,0.84,1.36,10.53,6.23,126.6
Tweed Heads Mk4,2023-08-21T13:00:00,0.8,1.26,10.53,5.78,122.74
Tweed Heads Mk4,2023-08-21T13:30:00,0.81,1.51,11.11,5.53,120.89
Tweed Heads Mk4,2023-08-21T14:00:00,0.85,1.37,10,5.1,132.58
Tweed Heads Mk4,2023-08-21T14:30:00,0.82,1.38,10,4.79,128.27
Tweed Heads Mk4,2023-08-21T15:00:00,0.87,1.3,10.53,4.46,126.52
Tweed Heads Mk4,2023-08-21T15:30:00,0.81,1.58,10,4.13,127.4
Tweed Heads Mk4,2023-08-21T16:00:00,0.8,1.39,9.52,4.19,132.05
Tweed Heads Mk4,2023-08-21T16:30:00,0.89,1.68,10,4.12,125.37
Tweed Heads Mk4,2023-08-21T17:00:00,0.87,1.8,10.53,4.01,130.91
Tweed Heads Mk4,2023-08-21T17:30:00,0.85,1.54,12.5,3.96,102.25
Tweed Heads Mk4,2023-08-21T18:00:00,0.91,1.83,11.76,4.26,116.05
Tweed Heads Mk4,2023-08-21T18:30:00,0.89,1.8,11.11,4.12,116.05
Tweed Heads Mk4,2023-08-21T19:00:00,0.82,1.32,11.11,3.97,126.08
Tweed Heads Mk4,2023-08-21T19:30:00,0.86,1.56,10.53,3.98,129.33
Tweed Heads Mk4,2023-08-21T20:00:00,0.86,1.44,11.76,4.1,105.68
Tweed Heads Mk4,2023-08-21T20:30:00,0.86,1.41,10.53,3.98,118.43
Tweed Heads Mk4,2023-08-21T21:00:00,0.83,1.37,11.76,4.24,111.75
Tweed Heads Mk4,2023-08-21T21:30:00,0.83,1.31,10,4.44,124.67
Tweed Heads Mk4,2023-08-21T22:00:00,0.84,1.37,11.11,4.41,120.54
Tweed Heads Mk4,2023-08-21T22:30:00,0.83,1.44,10.53,4.43,128.1
Tweed Heads Mk4,2023-08-21T23:00:00,0.79,1.4,10.53,4.4,119.84
Tweed Heads Mk4,2023-08-21T23:30:00,0.75,1.18,11.11,4.44,123.79
Tweed Heads Mk4,2023-08-22T00:00:00,0.77,1.34,11.76,4.66,113.42
Tweed Heads Mk4,2023-08-22T00:30:00,0.76,1.24,10.53,4.66,119.84
Tweed Heads Mk4,2023-08-22T01:00:00,0.74,1.37,11.76,4.66,106.82
Tweed Heads Mk4,2023-08-22T01:30:00,0.72,1.23,11.76,4.63,101.55
Tweed Heads Mk4,2023-08-22T02:00:00,0.73,1.27,11.11,4.85,110.6
Tweed Heads Mk4,2023-08-22T02:30:00,0.73,1.31,10.53,4.76,116.85
Tweed Heads Mk4,2023-08-22T03:00:00,0.72,1.28,11.11,4.88,114.3
Tweed Heads Mk4,2023-08-22T03:30:00,0.7,1.45,10,5,118.25
Tweed Heads Mk4,2023-08-22T04:00:00,0.72,1.16,11.11,5.03,114.21
Tweed Heads Mk4,2023-08-22T04:30:00,0.7,1.13,10.53,5.26,114.21
Tweed Heads Mk4,2023-08-22T05:00:00,0.62,0.96,12.5,4.77,103.84
Tweed Heads Mk4,2023-08-22T05:30:00,0.69,1.1,11.11,5.06,115.18
Tweed Heads Mk4,2023-08-22T06:00:00,0.66,1.25,12.5,4.91,107.09
Tweed Heads Mk4,2023-08-22T06:30:00,0.67,1.13,11.11,5.09,107.26
Tweed Heads Mk4,2023-08-22T07:00:00,0.73,1.31,11.76,5.08,108.93
Tweed Heads Mk4,2023-08-22T07:30:00,0.7,1.14,12.5,4.93,102.87
Tweed Heads Mk4,2023-08-22T08:00:00,0.65,1.14,10,4.32,121.77
Tweed Heads Mk4,2023-08-22T08:30:00,0.66,1.21,13.33,4.23,103.75
Tweed Heads Mk4,2023-08-22T09:00:00,0.64,1.08,12.5,4.01,100.23
Tweed Heads Mk4,2023-08-22T09:30:00,0.67,1.09,12.5,3.91,103.66
Tweed Heads Mk4,2023-08-22T10:00:00,0.68,1.07,12.5,4.19,101.46
Tweed Heads Mk4,2023-08-22T10:30:00,0.62,1.13,10,4.18,118.6
Tweed Heads Mk4,2023-08-22T11:00:00,0.67,1.18,10,4.01,126.52
Tweed Heads Mk4,2023-08-22T11:30:00,0.7,1.19,14.29,3.94,91.35
Tweed Heads Mk4,2023-08-22T12:00:00,0.69,1.19,12.5,3.9,105.77
Tweed Heads Mk4,2023-08-22T12:30:00,0.67,1.04,12.5,3.52,97.59
Tweed Heads Mk4,2023-08-22T13:00:00,0.68,1.43,12.5,3.83,102.69
Tweed Heads Mk4,2023-08-22T13:30:00,0.66,1.18,12.5,3.46,117.11
Tweed Heads Mk4,2023-08-22T14:00:00,0.66,1.29,12.5,3.53,113.24
Tweed Heads Mk4,2023-08-22T14:30:00,0.66,1.14,13.33,3.62,98.47
Tweed Heads Mk4,2023-08-22T15:00:00,0.7,1.42,12.5,3.78,115.62
Tweed Heads Mk4,2023-08-22T15:30:00,0.67,1.46,12.5,3.48,102.43
Tweed Heads Mk4,2023-08-22T16:00:00,0.71,1.36,11.76,3.6,108.85
Tweed Heads Mk4,2023-08-22T16:30:00,0.73,1.32,12.5,3.52,99
Tweed Heads Mk4,2023-08-22T17:00:00,0.71,1.21,12.5,3.42,105.77
Tweed Heads Mk4,2023-08-22T17:30:00,0.77,1.35,11.11,3.45,122.12
Tweed Heads Mk4,2023-08-22T18:00:00,0.8,1.47,12.5,3.6,104.63
Tweed Heads Mk4,2023-08-22T18:30:00,0.79,1.25,12.5,3.54,107.35
Tweed Heads Mk4,2023-08-22T19:00:00,0.83,1.35,12.5,3.65,102.52
Tweed Heads Mk4,2023-08-22T19:30:00,0.81,1.39,12.5,3.59,111.31
Tweed Heads Mk4,2023-08-22T20:00:00,0.78,1.42,11.11,3.77,112.27
Tweed Heads Mk4,2023-08-22T20:30:00,0.81,1.48,12.5,3.92,108.41
Tweed Heads Mk4,2023-08-22T21:00:00,0.82,1.22,12.5,3.9,111.13
Tweed Heads Mk4,2023-08-22T21:30:00,0.76,1.64,11.76,3.99,117.64
Tweed Heads Mk4,2023-08-22T22:00:00,0.72,1.31,13.33,3.97,100.49
Tweed Heads Mk4,2023-08-22T22:30:00,0.74,1.43,11.76,4.08,107.53
Tweed Heads Mk4,2023-08-22T23:00:00,0.77,1.27,12.5,4.07,105.42
Tweed Heads Mk4,2023-08-22T23:30:00,0.7,1.22,12.5,3.94,103.4
Tweed Heads Mk4,2023-08-23T00:00:00,0.72,1.33,11.76,3.97,105.68
Tweed Heads Mk4,2023-08-23T00:30:00,0.74,1.37,12.5,4.26,116.76
Tweed Heads Mk4,2023-08-23T01:00:00,0.74,1.29,13.33,4.2,108.23
Tweed Heads Mk4,2023-08-23T01:30:00,0.81,1.29,12.5,4.28,112.8
Tweed Heads Mk4,2023-08-23T02:00:00,0.73,1.17,11.76,4.02,116.93
Tweed Heads Mk4,2023-08-23T02:30:00,0.7,1.11,12.5,3.98,112.01
Tweed Heads Mk4,2023-08-23T03:00:00,0.75,1.22,13.33,4.11,109.29
Tweed Heads Mk4,2023-08-23T03:30:00,0.7,1.26,11.76,3.92,119.31
Tweed Heads Mk4,2023-08-23T04:00:00,0.71,1.16,12.5,3.92,118.6
Tweed Heads Mk4,2023-08-23T04:30:00,0.69,1.23,12.5,3.77,112.01
Tweed Heads Mk4,2023-08-23T05:00:00,0.71,1.13,11.76,3.91,113.94
Tweed Heads Mk4,2023-08-23T05:30:00,0.72,1.13,12.5,3.72,118.78
Tweed Heads Mk4,2023-08-23T06:00:00,0.71,1.13,11.76,3.72,113.07
Tweed Heads Mk4,2023-08-23T06:30:00,0.7,1.15,11.76,3.67,117.29
Tweed Heads Mk4,2023-08-23T07:00:00,0.76,1.27,12.5,3.57,104.8
Tweed Heads Mk4,2023-08-23T07:30:00,0.73,1.43,11.76,3.44,109.9
Tweed Heads Mk4,2023-08-23T08:00:00,0.69,1.04,11.76,3.4,123.79
Tweed Heads Mk4,2023-08-23T08:30:00,0.69,1.32,11.76,3.4,116.23
Tweed Heads Mk4,2023-08-23T09:00:00,0.71,1.14,11.11,3.45,113.94
Tweed Heads Mk4,2023-08-23T09:30:00,0.72,1.5,11.11,3.39,117.55
Tweed Heads Mk4,2023-08-23T10:00:00,0.73,1.31,11.76,3.38,110.08
Tweed Heads Mk4,2023-08-23T13:30:00,0.72,1.17,11.76,3.24,100.85
Tweed Heads Mk4,2023-08-23T14:00:00,0.75,1.22,11.11,3.25,107.7
Tweed Heads Mk4,2023-08-23T14:30:00,0.74,1.2,11.11,3.34,117.29
Tweed Heads Mk4,2023-08-23T15:00:00,0.75,1.14,11.11,3.12,110.69
Tweed Heads Mk4,2023-08-23T15:30:00,0.73,1.14,11.76,3.19,106.91
Tweed Heads Mk4,2023-08-23T16:00:00,0.76,1.53,11.11,3.39,121.33
Tweed Heads Mk4,2023-08-23T16:30:00,0.76,1.15,11.76,3.35,102.25
Tweed Heads Mk4,2023-08-23T17:00:00,0.77,1.37,11.11,3.33,113.68
Tweed Heads Mk4,2023-08-23T17:30:00,0.79,1.33,11.76,3.4,107.18
Tweed Heads Mk4,2023-08-23T18:00:00,0.83,1.61,3.92,3.49,25.07
Tweed Heads Mk4,2023-08-23T18:30:00,0.82,1.46,11.76,3.59,111.92
Tweed Heads Mk4,2023-08-23T19:00:00,0.81,1.52,11.11,3.5,110.69
Tweed Heads Mk4,2023-08-23T19:30:00,0.79,1.18,3.92,3.52,19.7
Tweed Heads Mk4,2023-08-23T20:00:00,0.79,1.37,4.17,3.57,25.68
Tweed Heads Mk4,2023-08-23T20:30:00,0.82,1.45,4.44,3.63,31.31
Tweed Heads Mk4,2023-08-23T21:00:00,0.79,1.15,4.26,3.69,24.71
Tweed Heads Mk4,2023-08-23T21:30:00,0.74,1.44,4.08,3.81,26.12
Tweed Heads Mk4,2023-08-23T22:00:00,0.69,1.21,11.11,3.91,111.22
Tweed Heads Mk4,2023-08-23T22:30:00,0.65,1.04,11.11,3.92,106.56
Tweed Heads Mk4,2023-08-23T23:00:00,0.67,1,11.11,4.07,110.34
Tweed Heads Mk4,2023-08-23T23:30:00,0.63,1.02,11.11,3.81,106.91
Tweed Heads Mk4,2023-08-24T00:00:00,0.65,0.96,11.11,3.96,107.44
Tweed Heads Mk4,2023-08-24T00:30:00,0.65,1.07,11.76,4.04,99.44
Tweed Heads Mk4,2023-08-24T01:00:00,0.67,0.98,11.76,4.09,93.55
Tweed Heads Mk4,2023-08-24T01:30:00,0.71,1.08,11.11,4.06,112.8
Tweed Heads Mk4,2023-08-24T02:00:00,0.77,1.3,11.11,4.1,105.07
Tweed Heads Mk4,2023-08-24T02:30:00,0.77,1.28,6.45,4.12,134.34
Tweed Heads Mk4,2023-08-24T03:00:00,0.8,1.24,7.41,4.24,131.44
Tweed Heads Mk4,2023-08-24T03:30:00,0.8,1.21,8,4.26,127.4
Tweed Heads Mk4,2023-08-24T04:00:00,0.78,1.29,7.14,4.22,125.55
Tweed Heads Mk4,2023-08-24T04:30:00,0.88,1.43,7.69,4.33,126.43
Tweed Heads Mk4,2023-08-24T05:00:00,0.84,1.46,7.69,4.22,126.87
Tweed Heads Mk4,2023-08-24T05:30:00,0.85,1.24,7.69,4.44,127.66
Tweed Heads Mk4,2023-08-24T06:00:00,0.87,1.37,7.69,4.66,122.12
Tweed Heads Mk4,2023-08-24T06:30:00,0.86,1.47,7.41,4.56,131.62
Tweed Heads Mk4,2023-08-24T07:00:00,0.9,1.41,6.67,4.82,122.03
Tweed Heads Mk4,2023-08-24T07:30:00,0.82,1.58,6.9,4.65,117.02
Tweed Heads Mk4,2023-08-24T08:00:00,0.87,1.41,7.69,4.71,126.96
Tweed Heads Mk4,2023-08-24T08:30:00,0.88,1.56,7.14,4.39,118.34
Tweed Heads Mk4,2023-08-24T09:00:00,0.85,1.3,7.14,4.17,119.57
Tweed Heads Mk4,2023-08-24T09:30:00,0.89,1.53,7.14,4.28,112.36
Tweed Heads Mk4,2023-08-24T10:00:00,0.91,1.52,6.9,4.21,119.83
Tweed Heads Mk4,2023-08-24T10:30:00,0.94,1.51,6.45,4.08,120.54
Tweed Heads Mk4,2023-08-24T11:00:00,0.93,2.16,6.9,4.22,129.94
Tweed Heads Mk4,2023-08-24T11:30:00,0.95,1.52,6.9,4.21,111.04
Tweed Heads Mk4,2023-08-24T12:00:00,0.93,1.58,6.06,4.18,113.94
Tweed Heads Mk4,2023-08-24T12:30:00,0.93,1.65,6.67,4.18,115.79
Tweed Heads Mk4,2023-08-24T13:00:00,0.92,1.55,6.25,4.15,132.67
Tweed Heads Mk4,2023-08-24T13:30:00,0.91,1.44,5.88,3.96,112.98
Tweed Heads Mk4,2023-08-24T14:00:00,0.94,1.65,6.06,3.9,95.83
Tweed Heads Mk4,2023-08-24T14:30:00,0.97,1.68,7.14,4.05,94.87
Tweed Heads Mk4,2023-08-24T15:00:00,0.97,1.57,6.45,3.94,112.63
Tweed Heads Mk4,2023-08-24T15:30:00,1.04,1.83,5.13,3.98,137.77
Tweed Heads Mk4,2023-08-24T16:00:00,1.03,1.75,6.06,4.06,124.14
Tweed Heads Mk4,2023-08-24T16:30:00,1.04,2.02,4.44,4.01,139.62
Tweed Heads Mk4,2023-08-24T17:00:00,1,1.5,6.9,4,91.09
Tweed Heads Mk4,2023-08-24T17:30:00,1.03,1.68,7.14,4.09,87.83
Tweed Heads Mk4,2023-08-24T18:00:00,0.93,1.45,7.14,4.16,98.74
Tweed Heads Mk4,2023-08-24T18:30:00,0.96,1.54,6.67,4.38,106.47
Tweed Heads Mk4,2023-08-24T19:00:00,0.88,1.47,6.9,4.41,89.07
Tweed Heads Mk4,2023-08-24T19:30:00,0.85,1.25,6.9,4.56,96.8
Tweed Heads Mk4,2023-08-24T20:00:00,0.89,1.35,6.9,4.74,93.99
Tweed Heads Mk4,2023-08-24T20:30:00,0.84,1.48,7.14,4.54,92.14
Tweed Heads Mk4,2023-08-24T21:00:00,0.88,1.32,6.9,4.72,107.7
Tweed Heads Mk4,2023-08-24T21:30:00,0.9,1.52,6.9,4.72,109.29
Tweed Heads Mk4,2023-08-24T22:00:00,0.85,1.62,6.9,4.62,104.45
Tweed Heads Mk4,2023-08-24T22:30:00,0.84,1.71,7.14,4.66,89.94
Tweed Heads Mk4,2023-08-24T23:00:00,0.85,1.61,6.9,5.04,108.93
Tweed Heads Mk4,2023-08-24T23:30:00,0.85,1.59,6.9,4.99,112.45
Tweed Heads Mk4,2023-08-25T00:00:00,0.89,1.61,6.45,5.14,124.23
Tweed Heads Mk4,2023-08-25T00:30:00,0.86,1.75,6.67,5.01,121.51
Tweed Heads Mk4,2023-08-25T01:00:00,0.89,1.45,7.41,5.12,104.8
Tweed Heads Mk4,2023-08-25T01:30:00,0.94,1.69,6.67,5.18,117.02
Tweed Heads Mk4,2023-08-25T02:00:00,0.92,1.42,6.9,5.08,125.2
Tweed Heads Mk4,2023-08-25T02:30:00,0.91,1.56,6.9,4.98,115.26
Tweed Heads Mk4,2023-08-25T03:00:00,0.92,1.49,7.41,4.64,106.21
Tweed Heads Mk4,2023-08-25T03:30:00,0.96,1.49,6.67,4.87,108.76
Tweed Heads Mk4,2023-08-25T04:00:00,0.9,1.43,7.14,4.84,97.77
Tweed Heads Mk4,2023-08-25T04:30:00,0.92,1.42,6.9,4.92,110.16
Tweed Heads Mk4,2023-08-25T05:00:00,0.92,1.53,7.41,4.89,92.23
Tweed Heads Mk4,2023-08-25T05:30:00,0.89,1.4,7.14,4.85,97.68
Tweed Heads Mk4,2023-08-25T06:00:00,0.92,1.47,6.9,5.03,108.05
Tweed Heads Mk4,2023-08-25T06:30:00,0.86,1.36,6.67,4.82,104.36
Tweed Heads Mk4,2023-08-25T07:00:00,0.87,1.41,7.41,4.91,101.73
Tweed Heads Mk4,2023-08-25T07:30:00,0.89,1.62,6.9,4.82,120.19
Tweed Heads Mk4,2023-08-25T08:00:00,0.92,1.53,6.9,4.94,105.24
Tweed Heads Mk4,2023-08-25T08:30:00,0.95,1.58,7.14,5,112.71
Tweed Heads Mk4,2023-08-25T09:00:00,0.92,1.5,6.45,4.89,112.1
Tweed Heads Mk4,2023-08-25T09:30:00,0.97,1.55,6.9,5,97.86
Tweed Heads Mk4,2023-08-25T10:00:00,0.97,2.1,5.88,4.68,120.01
Tweed Heads Mk4,2023-08-25T10:30:00,1.06,1.77,6.25,4.59,119.22
Tweed Heads Mk4,2023-08-25T11:00:00,0.99,1.67,6.25,4.37,122.56
Tweed Heads Mk4,2023-08-25T11:30:00,1.04,1.76,6.25,4.53,121.15
Tweed Heads Mk4,2023-08-25T12:00:00,0.97,1.58,6.67,4.42,116.14
Tweed Heads Mk4,2023-08-25T12:30:00,1.05,1.82,7.69,4.52,84.58
Tweed Heads Mk4,2023-08-25T13:00:00,1.01,1.62,5.88,4.29,118.78
Tweed Heads Mk4,2023-08-25T13:30:00,1.02,1.58,6.45,4.19,123.79
Tweed Heads Mk4,2023-08-25T14:00:00,0.99,1.47,6.9,4.19,111.48
Tweed Heads Mk4,2023-08-25T14:30:00,0.95,1.44,7.69,4.14,113.51
Tweed Heads Mk4,2023-08-25T15:00:00,1.02,1.8,5.88,4.26,132.05
Tweed Heads Mk4,2023-08-25T15:30:00,1.02,1.97,5.88,4.27,132.23
Tweed Heads Mk4,2023-08-25T16:00:00,1.1,1.76,7.41,4.36,102.78
Tweed Heads Mk4,2023-08-25T16:30:00,1.14,2.03,6.06,4.42,122.65
Tweed Heads Mk4,2023-08-25T17:00:00,1.14,2.13,6.9,4.47,115.79
Tweed Heads Mk4,2023-08-25T17:30:00,1.15,1.9,6.06,4.44,133.99
Tweed Heads Mk4,2023-08-25T18:00:00,1.14,1.64,6.06,4.44,125.9
Tweed Heads Mk4,2023-08-25T18:30:00,1.06,1.77,6.06,4.48,129.42
Tweed Heads Mk4,2023-08-25T19:00:00,1.03,1.65,5.71,4.49,135.83
Tweed Heads Mk4,2023-08-25T19:30:00,1.06,1.98,6.67,4.66,120.01
Tweed Heads Mk4,2023-08-25T20:00:00,1.07,1.91,7.14,4.76,118.96
Tweed Heads Mk4,2023-08-25T20:30:00,1.04,1.67,6.9,4.77,123.09
Tweed Heads Mk4,2023-08-25T21:00:00,1.05,1.93,6.67,4.91,124.49
Tweed Heads Mk4,2023-08-25T21:30:00,1.02,1.76,5.88,4.84,116.49
Tweed Heads Mk4,2023-08-25T22:00:00,1.01,1.57,6.67,4.86,120.27
Tweed Heads Mk4,2023-08-25T22:30:00,1.01,1.54,6.9,5.04,120.45
Tweed Heads Mk4,2023-08-25T23:00:00,0.99,1.58,6.25,4.99,125.11
Tweed Heads Mk4,2023-08-25T23:30:00,0.9,1.47,6.25,5.03,118.16
Tweed Heads Mk4,2023-08-26T00:00:00,0.98,1.72,6.67,5.14,118.6
Tweed Heads Mk4,2023-08-26T00:30:00,0.89,1.4,6.9,5.05,114.82
Tweed Heads Mk4,2023-08-26T01:00:00,0.96,1.73,6.67,5.28,125.99
Tweed Heads Mk4,2023-08-26T01:30:00,0.86,1.21,6.67,5.06,128.01
Tweed Heads Mk4,2023-08-26T02:00:00,0.94,1.73,6.67,5.36,123.62
Tweed Heads Mk4,2023-08-26T02:30:00,0.94,1.52,6.9,5.34,124.05
Tweed Heads Mk4,2023-08-26T03:00:00,0.83,1.36,7.14,5.11,119.4
Tweed Heads Mk4,2023-08-26T03:30:00,0.85,1.56,5.71,5.09,123.44
Tweed Heads Mk4,2023-08-26T04:00:00,0.81,1.38,6.06,5.19,114.56
Tweed Heads Mk4,2023-08-26T04:30:00,0.84,1.19,6.25,5.22,128.01
Tweed Heads Mk4,2023-08-26T05:00:00,0.83,1.36,6.25,5.18,130.82
Tweed Heads Mk4,2023-08-26T05:30:00,0.86,1.39,6.67,5.25,122.38
Tweed Heads Mk4,2023-08-26T06:00:00,0.83,1.33,6.25,5.12,126.6
Tweed Heads Mk4,2023-08-26T06:30:00,0.84,1.23,6.45,5.04,118.6
Tweed Heads Mk4,2023-08-26T07:00:00,0.85,1.37,6.06,5.15,126.6
Tweed Heads Mk4,2023-08-26T07:30:00,0.88,1.72,6.67,5.11,124.05
Tweed Heads Mk4,2023-08-26T08:00:00,0.84,1.26,6.45,5.21,112.63
Tweed Heads Mk4,2023-08-26T08:30:00,0.86,1.15,6.67,5.15,116.23
Tweed Heads Mk4,2023-08-26T09:00:00,0.84,1.34,6.67,4.95,114.47
Tweed Heads Mk4,2023-08-26T09:30:00,0.93,1.9,6.06,5.03,129.51
Tweed Heads Mk4,2023-08-26T10:00:00,0.92,1.43,6.45,5.03,126.52
Tweed Heads Mk4,2023-08-26T10:30:00,0.98,1.94,6.25,4.81,121.68
Tweed Heads Mk4,2023-08-26T11:00:00,0.97,1.58,6.25,4.85,113.94
Tweed Heads Mk4,2023-08-26T11:30:00,0.98,1.64,7.14,4.63,104.45
Tweed Heads Mk4,2023-08-26T12:00:00,1.01,1.52,6.25,4.66,118.43
Tweed Heads Mk4,2023-08-26T12:30:00,1.01,1.61,5.88,4.63,115.62
Tweed Heads Mk4,2023-08-26T13:00:00,1.02,1.86,5.88,4.57,118.96
Tweed Heads Mk4,2023-08-26T13:30:00,1.02,1.72,6.25,4.56,121.33
Tweed Heads Mk4,2023-08-26T14:00:00,1.07,2.09,6.25,4.58,124.32
Tweed Heads Mk4,2023-08-26T14:30:00,1.05,1.8,6.25,4.56,124.41
Tweed Heads Mk4,2023-08-26T15:00:00,1.07,1.75,6.25,4.52,131.09
Tweed Heads Mk4,2023-08-26T15:30:00,1.05,1.91,5,4.36,139.62
Tweed Heads Mk4,2023-08-26T16:00:00,1.1,1.92,5.56,4.38,128.1
Tweed Heads Mk4,2023-08-26T16:30:00,1.07,1.61,5.56,4.38,126.16
Tweed Heads Mk4,2023-08-26T17:00:00,1.01,1.78,5.41,4.35,120.45
Tweed Heads Mk4,2023-08-26T17:30:00,1.02,1.55,5.41,4.51,127.83
Tweed Heads Mk4,2023-08-26T18:00:00,0.99,1.85,6.06,4.44,124.49
Tweed Heads Mk4,2023-08-26T18:30:00,1,1.67,5.88,4.44,122.3
Tweed Heads Mk4,2023-08-26T19:00:00,0.99,1.69,6.67,4.49,111.13
Tweed Heads Mk4,2023-08-26T19:30:00,0.95,1.71,6.06,4.45,121.24
Tweed Heads Mk4,2023-08-26T20:00:00,0.97,1.54,6.45,4.61,115.44
Tweed Heads Mk4,2023-08-26T20:30:00,0.95,1.53,5.71,4.7,110.25
Tweed Heads Mk4,2023-08-26T21:00:00,0.94,1.4,6.25,4.71,125.9
Tweed Heads Mk4,2023-08-26T21:30:00,0.97,1.52,5.41,4.76,123.26
Tweed Heads Mk4,2023-08-26T22:00:00,0.91,1.42,5.56,4.74,122.82
Tweed Heads Mk4,2023-08-26T22:30:00,0.9,1.55,5.26,4.87,115.09
Tweed Heads Mk4,2023-08-26T23:00:00,0.9,1.36,5.41,4.91,121.51
Tweed Heads Mk4,2023-08-26T23:30:00,0.93,1.63,5.71,5.04,119.4
Tweed Heads Mk4,2023-08-27T00:00:00,0.89,1.42,5.56,4.94,119.66
Tweed Heads Mk4,2023-08-27T00:30:00,0.87,1.31,5.71,4.88,120.63
Tweed Heads Mk4,2023-08-27T01:00:00,0.82,1.33,5.41,4.88,118.16
Tweed Heads Mk4,2023-08-27T01:30:00,0.88,1.38,6.06,5.07,124.93
Tweed Heads Mk4,2023-08-27T02:00:00,0.84,1.56,12.5,4.93,112.1
Tweed Heads Mk4,2023-08-27T02:30:00,0.85,1.34,5.41,4.87,124.14
Tweed Heads Mk4,2023-08-27T03:00:00,0.82,1.71,5.88,4.89,112.1
Tweed Heads Mk4,2023-08-27T03:30:00,0.82,1.19,6.45,4.83,118.6
Tweed Heads Mk4,2023-08-27T04:00:00,0.84,1.34,5.71,4.87,114.47
Tweed Heads Mk4,2023-08-27T04:30:00,0.8,1.41,13.33,4.82,97.24
Tweed Heads Mk4,2023-08-27T05:00:00,0.83,1.3,6.45,4.89,115.62
Tweed Heads Mk4,2023-08-27T05:30:00,0.8,1.32,5.88,4.78,112.71
Tweed Heads Mk4,2023-08-27T06:00:00,0.84,1.53,6.06,4.89,118.52
Tweed Heads Mk4,2023-08-27T06:30:00,0.84,1.41,6.06,4.82,124.14
Tweed Heads Mk4,2023-08-27T07:00:00,0.87,1.62,6.06,4.82,125.11
Tweed Heads Mk4,2023-08-27T07:30:00,0.88,1.54,5.56,4.91,114.65
Tweed Heads Mk4,2023-08-27T08:00:00,0.85,1.54,5.56,4.75,116.41
Tweed Heads Mk4,2023-08-27T08:30:00,0.85,1.53,5,4.79,111.22
Tweed Heads Mk4,2023-08-27T09:00:00,0.85,1.26,5.71,4.82,115.35
Tweed Heads Mk4,2023-08-27T09:30:00,0.89,1.4,5.41,4.93,114.74
Tweed Heads Mk4,2023-08-27T10:00:00,0.87,1.6,6.06,4.73,121.24
Tweed Heads Mk4,2023-08-27T10:30:00,0.87,1.89,6.45,4.66,117.99
Tweed Heads Mk4,2023-08-27T11:00:00,0.93,1.37,5.41,4.5,108.05
Tweed Heads Mk4,2023-08-27T11:30:00,0.94,1.62,5.56,4.52,118.43
Tweed Heads Mk4,2023-08-27T12:00:00,0.98,1.57,6.06,4.53,119.83
Mackay Mk4,2023-08-20T00:00:00,0.69,1.11,3.85,3.11,145.26
Mackay Mk4,2023-08-20T00:30:00,0.75,1.29,3.57,3.08,141.75
Mackay Mk4,2023-08-20T01:00:00,0.74,1.15,3.7,2.98,130.05
Mackay Mk4,2023-08-20T01:30:00,0.62,1.02,3.64,2.82,126.19
Mackay Mk4,2023-08-20T02:00:00,0.64,1.07,3.77,2.87,116.25
Mackay Mk4,2023-08-20T02:30:00,0.7,1.37,3.33,2.77,145.26
Mackay Mk4,2023-08-20T03:00:00,0.72,1.36,3.45,2.73,142.19
Mackay Mk4,2023-08-20T03:30:00,0.77,1.41,3.33,2.82,158.71
